Player + Prop,Player + Prop + Line,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,Opportunities,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,Underdog Line,Callout Bet Tag
Jackie YoungPts+Rebs+Asts,Jackie YoungPts+Rebs+Asts29.5,WNBA,237846,Jackie Young,G,LVA,Pts+Rebs+Asts,29.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,12799895,28.5,48.87,51.13,-6.68,51.13,Under,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,28.5,,,,No,ATL,33.62,31,,100,,28.5,12,-0.0325,under,28.5,28.47,28.74,0,Push
Breanna StewartPoints,Breanna StewartPoints24.5,WNBA,237847,Breanna Stewart,F,NYL,Points,24.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,12799702,18.5,50.5,49.5,-8.31,50.5,Over,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,18.5,,,,No,,40.07,33,,100,,18.5,,0,,18.5,18.5,20,0,Push
Breanna StewartPts+Asts,Breanna StewartPts+Asts24.5,WNBA,237847,Breanna Stewart,F,NYL,Pts+Asts,24.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,12799705,22.5,51.2,48.8,-9.01,51.2,Over,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,22.5,,,,No,,40.07,33,,100,,22.5,,0,,22.5,22.5,23,0,Push
Jonquel JonesPts+Asts,Jonquel JonesPts+Asts24.5,WNBA,237849,Jonquel Jones,C,NYL,Pts+Asts,24.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jonquel_Jones_WNBA_player_TqkCFBXssXmlPoyGSqO8lyJI.webp,12799739,,,,,,,,,,,,,,,,,,,,6/25/2026,,,,,No,,32.35,29,,,,0,,0,,0,0,24.5,0,Push
Jonquel JonesPts+Rebs,Jonquel JonesPts+Rebs24.5,WNBA,237849,Jonquel Jones,C,NYL,Pts+Rebs,24.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jonquel_Jones_WNBA_player_TqkCFBXssXmlPoyGSqO8lyJI.webp,12799743,23.5,49.16,50.84,-6.97,50.84,Under,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,23.5,,,,No,,32.35,29,,100,,23.5,,0,,23.5,23.5,23.75,0,Push
Sabrina IonescuPoints,Sabrina IonescuPoints24.5,WNBA,237848,Sabrina Ionescu,G,NYL,Points,24.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,12799771,16.5,50.73,49.27,-8.54,50.73,Over,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,16.5,,,,No,,31.86,20,,100,,16.5,,0,,16.5,16.5,18.5,0,Push
Sabrina IonescuPts+Asts,Sabrina IonescuPts+Asts24.5,WNBA,237848,Sabrina Ionescu,G,NYL,Pts+Asts,24.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,12799774,21.5,51.41,48.59,-9.22,51.41,Over,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,21.5,,,,No,,31.86,20,,100,,21.5,,0,,21.5,21.5,22.25,0,Push
Sabrina IonescuPts+Rebs,Sabrina IonescuPts+Rebs24.5,WNBA,237848,Sabrina Ionescu,G,NYL,Pts+Rebs,24.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,12799778,21.5,50.96,49.04,-8.77,50.96,Over,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,21.5,,,,No,,31.86,20,,100,,21.5,,0,,21.5,21.5,22.25,0,Push
Chelsea GrayPts+Asts,Chelsea GrayPts+Asts24.5,WNBA,237845,Chelsea Gray,G,LVA,Pts+Asts,24.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,12799857,18.5,49.01,50.99,-6.82,50.99,Under,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,18.5,,,,No,ATL,27.17,32,,100,,18.5,2,1.9156,over,18.5,20.42,20.48,0,Push
Chelsea GrayPts+Rebs,Chelsea GrayPts+Rebs24.5,WNBA,237845,Chelsea Gray,G,LVA,Pts+Rebs,24.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,12799862,15.5,50.5,49.5,-8.31,50.5,Over,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,15.5,,,,No,ATL,27.17,32,,100,,15.5,12,-0.0325,under,15.5,15.47,17.74,0,Push
Chelsea GrayPts+Rebs+Asts,Chelsea GrayPts+Rebs+Asts24.5,WNBA,237845,Chelsea Gray,G,LVA,Pts+Rebs+Asts,24.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,12799865,22.5,49.16,50.84,-6.97,50.84,Under,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,22.5,,,,No,ATL,27.17,32,,100,,22.5,12,-0.0325,under,22.5,22.47,22.99,0,Push
Jackie YoungPoints,Jackie YoungPoints24.5,WNBA,237846,Jackie Young,G,LVA,Points,24.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,12799884,16.5,50.1,49.9,-7.91,50.1,Over,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,16.5,,,,No,ATL,33.62,31,,100,,16.5,4,0.2078,over,16.5,16.71,18.55,0,Push
Jackie YoungPts+Asts,Jackie YoungPts+Asts24.5,WNBA,237846,Jackie Young,G,LVA,Pts+Asts,24.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,12799888,23.5,49.16,50.84,-6.97,50.84,Under,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,23.5,,,,No,ATL,33.62,31,,100,,23.5,2,1.9156,over,23.5,25.42,24.23,0,Great Bet
Jackie YoungPts+Rebs,Jackie YoungPts+Rebs24.5,WNBA,237846,Jackie Young,G,LVA,Pts+Rebs,24.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,12799891,21.5,49.85,50.15,-7.66,50.15,Under,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,21.5,,,,No,ATL,33.62,31,,100,,21.5,12,-0.0325,under,21.5,21.47,22.24,0,Push
Jonquel JonesPoints,Jonquel JonesPoints19.5,WNBA,237849,Jonquel Jones,C,NYL,Points,19.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jonquel_Jones_WNBA_player_TqkCFBXssXmlPoyGSqO8lyJI.webp,12799735,14.5,48.7,51.3,-6.51,51.3,Under,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,14.5,,,,No,,32.35,29,,100,,14.5,,0,,14.5,14.5,15.75,0,Push
Jonquel JonesPts+Asts,Jonquel JonesPts+Asts19.5,WNBA,237849,Jonquel Jones,C,NYL,Pts+Asts,19.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jonquel_Jones_WNBA_player_TqkCFBXssXmlPoyGSqO8lyJI.webp,12799738,,,,,,,,,,,,,,,,,,,,6/25/2026,,,,,No,,32.35,29,,,,0,,0,,0,0,19.5,0,Push
Sabrina IonescuPoints,Sabrina IonescuPoints19.5,WNBA,237848,Sabrina Ionescu,G,NYL,Points,19.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,12799769,16.5,50.73,49.27,-8.54,50.73,Over,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,16.5,,,,No,,31.86,20,,100,,16.5,,0,,16.5,16.5,17.25,0,Push
Chelsea GrayPoints,Chelsea GrayPoints19.5,WNBA,237845,Chelsea Gray,G,LVA,Points,19.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,12799853,11.5,50.55,49.45,-8.36,50.55,Over,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,11.5,,,,No,ATL,27.17,32,,100,,11.5,4,0.2078,over,11.5,11.71,13.55,0,Push
Chelsea GrayPts+Asts,Chelsea GrayPts+Asts19.5,WNBA,237845,Chelsea Gray,G,LVA,Pts+Asts,19.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,12799858,18.5,49.01,50.99,-6.82,50.99,Under,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,18.5,,,,No,ATL,27.17,32,,100,,18.5,2,1.9156,over,18.5,20.42,19.23,0,Great Bet
Chelsea GrayPts+Rebs,Chelsea GrayPts+Rebs19.5,WNBA,237845,Chelsea Gray,G,LVA,Pts+Rebs,19.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,12799861,15.5,50.5,49.5,-8.31,50.5,Over,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,15.5,,,,No,ATL,27.17,32,,100,,15.5,12,-0.0325,under,15.5,15.47,16.49,0,Push
Jackie YoungPoints,Jackie YoungPoints19.5,WNBA,237846,Jackie Young,G,LVA,Points,19.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,12799882,16.5,50.1,49.9,-7.91,50.1,Over,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,16.5,,,,No,ATL,33.62,31,,100,,16.5,4,0.2078,over,16.5,16.71,17.3,0,Push
Jonquel JonesPoints,Jonquel JonesPoints17.5,WNBA,237849,Jonquel Jones,C,NYL,Points,17.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jonquel_Jones_WNBA_player_TqkCFBXssXmlPoyGSqO8lyJI.webp,12799734,14.5,48.7,51.3,-6.51,51.3,Under,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,14.5,,,,No,,32.35,29,,100,,14.5,,0,,14.5,14.5,15.25,0,Push
Sabrina IonescuPoints,Sabrina IonescuPoints17.5,WNBA,237848,Sabrina Ionescu,G,NYL,Points,17.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,12799770,16.5,50.73,49.27,-8.54,50.73,Over,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,16.5,,,,No,,31.86,20,,100,,16.5,,0,,16.5,16.5,16.75,0,Push
Chelsea GrayPoints,Chelsea GrayPoints17.5,WNBA,237845,Chelsea Gray,G,LVA,Points,17.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,12799852,11.5,50.55,49.45,-8.36,50.55,Over,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,11.5,,,,No,ATL,27.17,32,,100,,11.5,4,0.2078,over,11.5,11.71,13.05,0,Push
Jackie YoungPoints,Jackie YoungPoints17.5,WNBA,237846,Jackie Young,G,LVA,Points,17.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,12799883,16.5,50.1,49.9,-7.91,50.1,Over,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,16.5,,,,No,ATL,33.62,31,,100,,16.5,4,0.2078,over,16.5,16.71,16.8,0,Push
A'ja WilsonRebs+Asts,A'ja WilsonRebs+Asts17.5,WNBA,237843,A'ja Wilson,C,LVA,Rebs+Asts,17.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,12807361,12.5,53.06,46.94,-4.02,53.06,Over,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,12.5,,,,No,ATL,49.29,32,,100,,12.5,12,-0.0325,under,12.5,12.47,13.74,0,Push
Chelsea GrayPoints,Chelsea GrayPoints14.5,WNBA,237845,Chelsea Gray,G,LVA,Points,14.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,12799851,11.5,50.55,49.45,-8.36,50.55,Over,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,11.5,,,,No,ATL,27.17,32,,100,,11.5,4,0.2078,over,11.5,11.71,12.3,0,Push
A'ja WilsonRebs+Asts,A'ja WilsonRebs+Asts14.5,WNBA,237843,A'ja Wilson,C,LVA,Rebs+Asts,14.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,12807360,12.5,53.06,46.94,-4.02,53.06,Over,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,12.5,,,,No,ATL,49.29,32,,100,,12.5,12,-0.0325,under,12.5,12.47,12.99,0,Push
Breanna StewartRebs+Asts,Breanna StewartRebs+Asts14.5,WNBA,237847,Breanna Stewart,F,NYL,Rebs+Asts,14.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,12807363,11.5,53.79,46.21,-3.84,53.79,Over,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,11.5,,,,No,,40.07,33,,100,,11.5,,0,,11.5,11.5,12.25,0,Push
Chelsea GrayRebs+Asts,Chelsea GrayRebs+Asts14.5,WNBA,237845,Chelsea Gray,G,LVA,Rebs+Asts,14.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,12807366,10.5,50.66,49.34,-8.47,50.66,Over,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,10.5,,,,No,ATL,27.17,32,,100,,10.5,12,-0.0325,under,10.5,10.47,11.49,0,Push
Jackie YoungRebs+Asts,Jackie YoungRebs+Asts14.5,WNBA,237846,Jackie Young,G,LVA,Rebs+Asts,14.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,12807368,11.5,47.16,52.84,-5.49,52.84,Under,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,11.5,,,,No,ATL,33.62,31,,100,,11.5,12,-0.0325,under,11.5,11.47,12.24,0,Push
Jonquel JonesRebs+Asts,Jonquel JonesRebs+Asts14.5,WNBA,237849,Jonquel Jones,C,NYL,Rebs+Asts,14.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jonquel_Jones_WNBA_player_TqkCFBXssXmlPoyGSqO8lyJI.webp,12807370,,,,,,,,,,,,,,,,,,,,6/25/2026,,,,,No,,32.35,29,,,,0,,0,,0,0,14.5,0,Push
A'ja WilsonRebounds,A'ja WilsonRebounds13.5,WNBA,237843,A'ja Wilson,C,LVA,Rebounds,13.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,12799838,9.5,51.33,48.67,-9.14,51.33,Over,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,9.5,,,,No,ATL,49.29,32,,100,,9.5,12,-0.0325,under,9.5,9.47,10.49,0,Push
Breanna StewartRebounds,Breanna StewartRebounds12.5,WNBA,237847,Breanna Stewart,F,NYL,Rebounds,12.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,12799722,8.5,48.67,51.33,-6.48,51.33,Under,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,8.5,,,,No,,40.07,33,,100,,8.5,,0,,8.5,8.5,9.5,0,Push
Jonquel JonesRebounds,Jonquel JonesRebounds12.5,WNBA,237849,Jonquel Jones,C,NYL,Rebounds,12.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jonquel_Jones_WNBA_player_TqkCFBXssXmlPoyGSqO8lyJI.webp,12799754,8.5,51.09,48.91,-8.9,51.09,Over,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,8.5,,,,No,,32.35,29,,100,,8.5,,0,,8.5,8.5,9.5,0,Push
A'ja WilsonRebounds,A'ja WilsonRebounds12.5,WNBA,237843,A'ja Wilson,C,LVA,Rebounds,12.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,12799836,9.5,51.33,48.67,-9.14,51.33,Over,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,9.5,,,,No,ATL,49.29,32,,100,,9.5,12,-0.0325,under,9.5,9.47,10.24,0,Push
Breanna StewartRebounds,Breanna StewartRebounds11.5,WNBA,237847,Breanna Stewart,F,NYL,Rebounds,11.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,12799721,8.5,48.67,51.33,-6.48,51.33,Under,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,8.5,,,,No,,40.07,33,,100,,8.5,,0,,8.5,8.5,9.25,0,Push
Jonquel JonesRebounds,Jonquel JonesRebounds11.5,WNBA,237849,Jonquel Jones,C,NYL,Rebounds,11.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jonquel_Jones_WNBA_player_TqkCFBXssXmlPoyGSqO8lyJI.webp,12799753,8.5,51.09,48.91,-8.9,51.09,Over,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,8.5,,,,No,,32.35,29,,100,,8.5,,0,,8.5,8.5,9.25,0,Push
A'ja WilsonRebounds,A'ja WilsonRebounds11.5,WNBA,237843,A'ja Wilson,C,LVA,Rebounds,11.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,12799835,9.5,51.33,48.67,-9.14,51.33,Over,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,9.5,,,,No,ATL,49.29,32,,100,,9.5,12,-0.0325,under,9.5,9.47,9.99,0,Push
Chelsea GrayRebs+Asts,Chelsea GrayRebs+Asts11.5,WNBA,237845,Chelsea Gray,G,LVA,Rebs+Asts,11.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,12807365,10.5,50.66,49.34,-8.47,50.66,Over,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,10.5,,,,No,ATL,27.17,32,,100,,10.5,12,-0.0325,under,10.5,10.47,10.74,0,Push
Sabrina IonescuRebs+Asts,Sabrina IonescuRebs+Asts11.5,WNBA,237848,Sabrina Ionescu,G,NYL,Rebs+Asts,11.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,12807372,9.5,55.48,44.52,-3.87,55.48,Over,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,9.5,,,,No,,31.86,20,,100,,9.5,,0,,9.5,9.5,10,0,Push
Breanna StewartRebounds,Breanna StewartRebounds10.5,WNBA,237847,Breanna Stewart,F,NYL,Rebounds,10.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,12799719,8.5,48.67,51.33,-6.48,51.33,Under,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,8.5,,,,No,,40.07,33,,100,,8.5,,0,,8.5,8.5,9,0,Push
Jonquel JonesRebounds,Jonquel JonesRebounds10.5,WNBA,237849,Jonquel Jones,C,NYL,Rebounds,10.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jonquel_Jones_WNBA_player_TqkCFBXssXmlPoyGSqO8lyJI.webp,12799751,8.5,51.09,48.91,-8.9,51.09,Over,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,8.5,,,,No,,32.35,29,,100,,8.5,,0,,8.5,8.5,9,0,Push
A'ja WilsonRebounds,A'ja WilsonRebounds10.5,WNBA,237843,A'ja Wilson,C,LVA,Rebounds,10.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,12799837,9.5,51.33,48.67,-9.14,51.33,Over,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,9.5,,,,No,ATL,49.29,32,,100,,9.5,12,-0.0325,under,9.5,9.47,9.74,0,Push
Breanna StewartRebounds,Breanna StewartRebounds9.5,WNBA,237847,Breanna Stewart,F,NYL,Rebounds,9.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,12799720,8.5,48.67,51.33,-6.48,51.33,Under,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,8.5,,,,No,,40.07,33,,100,,8.5,,0,,8.5,8.5,8.75,0,Push
Jonquel JonesRebounds,Jonquel JonesRebounds9.5,WNBA,237849,Jonquel Jones,C,NYL,Rebounds,9.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jonquel_Jones_WNBA_player_TqkCFBXssXmlPoyGSqO8lyJI.webp,12799752,8.5,51.09,48.91,-8.9,51.09,Over,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,8.5,,,,No,,32.35,29,,100,,8.5,,0,,8.5,8.5,8.75,0,Push
Chelsea GrayAssists,Chelsea GrayAssists9.5,WNBA,237845,Chelsea Gray,G,LVA,Assists,9.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,12799847,6.5,45.71,54.29,,54.29,Under,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,6.5,,,,No,ATL,27.17,32,,100,,6.5,8,-0.0047,under,6.5,6.5,7.25,0,Push
Jackie YoungAssists,Jackie YoungAssists9.5,WNBA,237846,Jackie Young,G,LVA,Assists,9.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,12799878,6.5,46.06,53.94,,53.94,Under,https://www.freeiconspng.com/img/1934,,No,3.3,173.5,,,,,,,,,6/25/2026,6.5,,,,No,ATL,33.62,31,,100,,6.5,8,-0.0047,under,6.5,6.5,7.25,0,Push
Sabrina IonescuAssists,Sabrina IonescuAssists8.5,WNBA,237848,Sabrina Ionescu,G,NYL,Assists,8.5,TRUE,6/30/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,12799763,,,,,,,https://www.freeiconspng.com/img/1934,,,,,,,,,,,,,6/25/2026,,,,,No,,31.86,20,,,,0,,0,,0,0,8.5,0,Push
